sa2_code_2021,median_weekly_rent,avg_hh_size,uni_share,overseas_share,intl_student_proxy,log_rent,log_proxy,log_uni,log_os,proxy_sq,D_inner,D_middle,D_high_os,proxy_x_highos
205011079,320,2.5,0.10547417116422514,0.1873671424233222,0.019762394050509235,5.768320995793772,-3.9239744375989702,-2.249289179127994,-1.6746852584709764,15.397575386930155,0,0,0,-0.0
205021081,280,2.3,0.05864197530864197,0.18802601377199693,0.01102621685699982,5.634789603169249,-4.507479491222835,-2.8363045366258888,-1.671174954596946,20.317371363794468,0,0,0,-0.0
205021082,250,2.4,0.048604860486048604,0.17575392038600723,0.008542494780237974,5.521460917862246,-4.762702185009491,-3.024031743075356,-1.738670441934136,22.683332103094184,0,0,0,-0.0
205021084,270,2.2,0.04673913043478261,0.23118953780007165,0.010805597962394654,5.598421958998375,-4.5276909492871225,-3.0631735543495235,-1.464517394937599,20.499985332256525,0,0,0,-0.0
205021085,190,2.1,0.050662061024755324,0.22000891928051136,0.011146105294579736,5.247024072160486,-4.496665143030343,-2.9825779517628983,-1.5140871912674452,20.219997408544096,0,0,0,-0.0
205021086,310,2.1,0.061708860759493674,0.2162820696574459,0.01334652012126644,5.736572297479192,-4.316499593188599,-2.785327748017211,-1.5311718451713876,18.63216873799734,0,0,0,-0.0
205031087,250,2.1,0.05854084753167322,0.219987296210036,0.01287824276633675,5.521460917862246,-4.352215998798545,-2.8380305200016553,-1.5141854787968898,18.94178410019802,0,0,0,-0.0
205031089,280,2.5,0.06177606177606178,0.17831741515952043,0.011015747654642189,5.634789603169249,-4.508429424985714,-2.7842393394597567,-1.7241900855259573,20.325935880077015,0,0,0,-0.0
205031090,270,2.4,0.06367271608735774,0.1785776386715354,0.01137052328668343,5.598421958998375,-4.476730948823732,-2.7539991270385364,-1.722731821785196,20.041119988156236,0,0,0,-0.0
205031091,330,2.2,0.07578659370725034,0.25371403724907604,0.019228122658821904,5.799092654460526,-3.951381349793429,-2.5798338659965405,-1.3715474837968886,15.61341457149534,0,0,0,-0.0
205031093,298,2.2,0.07271885132005558,0.2135712152881457,0.015530653450782249,5.697093486505405,-4.164939566030484,-2.621154625166499,-1.543784940863985,17.346721588686197,0,0,0,-0.0
205041094,230,2.5,0.10443864229765012,0.18451981195433176,0.01927099863752812,5.438079308923196,-3.949153974466988,-2.25915553506671,-1.6899984394002783,15.595817114048407,0,0,0,-0.0
205041095,210,2.2,0.06281352235550709,0.21178647851483431,0.013303054702785668,5.3471075307174685,-4.3197615932249525,-2.767584904554619,-1.5521766886703332,18.66034022230138,0,0,0,-0.0
205041096,215,2.2,0.06308851224105462,0.2795177383592018,0.017634358258066404,5.3706380281276624,-4.0379061061991655,-2.763216582410918,-1.2746895237882478,16.304685722480507,0,0,0,-0.0
205041098,250,2.6,0.07158836689038031,0.13490545995326111,0.009657661562649566,5.521460917862246,-4.640003734322293,-2.636822691813842,-2.0031810425084506,21.529634654524823,0,0,0,-0.0
205041493,250,2.3,0.09557522123893805,0.19525,0.018661061946902657,5.521460917862246,-3.9813161748445083,-2.3478416845821664,-1.6334744902623417,15.850878484078507,0,0,0,-0.0
205041494,300,2.4,0.10433884297520661,0.17988348591130662,0.018768834790332613,5.703782474656201,-3.975557508609399,-2.2601115704353174,-1.7154459381740814,15.80505750426057,0,0,0,-0.0
205051100,200,2.2,0.07544006705783739,0.21281790437436418,0.016054996977110457,5.298317366548036,-4.13173513972405,-2.584416751767651,-1.5473183879563988,17.071235264830516,0,0,0,-0.0
205051101,250,2.4,0.05779504613890238,0.1604093250203307,0.0092708643406602,5.521460917862246,-4.680878663118842,-2.85085221391626,-1.8300264492025824,21.91062505884124,0,0,0,-0.0
205051102,236,2.5,0.03471882640586797,0.2226055194805195,0.007728602387832217,5.4638318050256105,-4.862827236373712,-3.3604731914355868,-1.5023540449381254,23.647088730817995,0,0,0,-0.0
205051103,280,2.3,0.09135172733596104,0.185674138945167,0.01696165331425824,5.634789603169249,-4.076800170217535,-2.3930380873499093,-1.6837620828676254,16.62029962788572,0,0,0,-0.0
205051104,240,2.2,0.04113687359760658,0.2094558429973238,0.008616358537661038,5.480638923341991,-4.754092726987691,-3.190850391869472,-1.5632423351182185,22.601397656797264,0,0,0,-0.0
206011106,421,2.0,0.4185303514376997,0.3403203014601978,0.14243437537152048,6.042632833682381,-1.9488739090556706,-0.8710058673390016,-1.0778680417166688,3.79810951339793,1,0,1,-1.9488739090556706
206011107,365,2.1,0.3283325135268077,0.33468361503003213,0.10988751255904892,5.8998973535824915,-2.208298049514787,-1.113728423353942,-1.094569626160845,4.876580275490813,1,0,1,-2.208298049514787
206011109,421,2.7,0.20166720102596986,0.2539942252165544,0.05122230447618234,6.042632833682381,-2.9715802074973117,-1.6011364599073628,-1.370443747589949,8.830288929589766,1,0,0,-0.0
206011495,431,2.2,0.40389648153533003,0.33328161365399533,0.1346112711152659,6.066108090103747,-2.005364127422455,-0.9065966676779225,-1.0987674597445325,4.021485283552824,1,0,1,-2.005364127422455
206011496,450,2.1,0.44337979094076657,0.33682507894939534,0.1493414330881901,6.1092475827643655,-1.901520097276322,-0.8133285603289889,-1.088191536947333,3.6157786803457532,1,0,1,-1.901520097276322
206011497,416,2.4,0.3129059587687094,0.36067012365376944,0.1128558308411117,6.030685260261263,-2.1816441081024633,-1.1618525848046746,-1.0197915232977885,4.759571014418193,1,0,1,-2.1816441081024633
206011498,450,2.6,0.23513379583746283,0.30076259710640724,0.07071945110356305,6.1092475827643655,-2.6490346222275103,-1.4476005828635716,-1.2014340393639384,7.017384429760048,1,0,1,-2.6490346222275103
206021110,381,2.3,0.27486910994764396,0.25583722481654436,0.07032175027679884,5.942799375126701,-2.654674135744339,-1.2914602584490518,-1.3632138772952869,7.047294766989952,1,0,0,-0.0
206021112,396,2.3,0.27341105678826627,0.2952058776890956,0.08071255098908331,5.981414211254481,-2.5168611892926185,-1.2967789137095005,-1.2200822755831182,6.334590246167454,1,0,0,-0.0
